BULTEN;HHTIPI;KONUTTIP;MULKIYET;KIRA_AY;KIRA_SEK;LOJ_FERT;IZAFI_K;KONUTSAH;KON_BORC;KONDEGER;OTUR_SUR;BINA_TAR;ODA_SAY;KON_ALAN;zemin_SAL;zemin_ODA;zemin_MUT;zemin_BAN;ISIT_SIS;YAKIT_1;YAKIT_2;YAKIT_3;YAKIT_MUT;YAKIT_SU;zor_alýs;zor_banka;zor_posta;zor_ulas;zor_saglý;zor_egiti;konutiki;konut2_n;BANYO;SAUNA;JAKUZI;TUVALET;MUTFAK;COPOGUT;KALORIF;TABANISI;SU_SIS;DOG_GAZ;SICAKSU;KABLOYAY;ASANSOR;GARAJ;HAVUZ;JENRATOR;TELEFON;CEPTEL;BILGISAY;INTERN;LCDTELE;KAMERA;UYDUANT;BUZDOLAB;DERINDON;BULASIK;M_FIRIN;CAMASIR;KURUTMA;HALIYIKA;KLIMA;OYUNKONS;OTOADET;OTOADET2;OTOADET3;ISOTOADT;MOTOADET;DENTADET;MUSKONUT;MUSMIK;MUSKIRA;MUSKDEG;APARTMAN;APTMIK;APTKIRA;APTKDEG;YAZLIK;YAZMIK;YAZKIRA;YAZKDEG;TARLA;TARMIK;TARKIRA;TARKDEG;BAG;BAGMIK;BAGKIRA;BAGKDEG;SERA;SERAMIK;SERAKIRA;SERAKDEG;ARSA;ARSAMIK;ARSAKIRA;ARSAKDEG;DUKKAN;DUKMIK;DUKKIRA;DUKKDEG;OTEL;OTELMIK;OTELKIRA;OTELKDEG;YILKULGEL;EFB_OECD;HARCAMA;HHB;faktor
1407217;6;4;4;0;;;800;;;150000;4;7;3;100;1;1;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;19105,09;1;1861,99;1;6227,197244
1407218;1;4;1;;;;750;1998;2;250000;10;6;4;110;1;1;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;3;1;0;1;0;1;1;0;1;0;1;0;0;0;1;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;54221,3;2;3605,81;3;2205,216393
1407220;6;3;1;;;;600;1981;2;130000;33;3;2;64;2;4;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;11844,6;1;1086,8;1;5043,3592
1407221;6;3;1;;;;800;1994;2;150000;20;3;2;65;3;3;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;18318,36;1,5;1247,34;2;3374,358833
1407222;6;4;2;850;2;;;;;;6;3;2;50;2;2;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;16585,64;1;986,37;1;5043,3592
1407225;3;4;2;400;2;;;;;;3;7;3;90;4;4;3;3;1;1;2;;5;4;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;15672,29;2,7;2764,15;6;3663,669373
1407226;3;6;2;600;2;;;;;;1;8;3;110;1;1;3;3;3;3;;;3;3;2;2;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;18464,24;2,4;2050,76;5;2521,957839
1407227;5;5;1;;;;600;2012;2;170000;1;8;4;120;1;1;3;3;3;3;;;3;3;3;2;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;4;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;44336,06;2,5;2368,94;4;2182,156907
1407228;1;4;4;0;;;450;;;80000;4;5;3;70;1;1;3;3;1;3;;;3;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;17003,72;1,8;1566,17;3;2231,936847
1407229;2;4;2;350;2;;;;;;3;6;3;70;1;4;3;3;1;3;;;3;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;3;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;28386,57;2,3;2028,94;4;2802,975382
1407230;4;4;1;;;;700;2010;1;165000;4;8;3;95;1;1;3;3;1;3;;;5;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;54399,73;1,5;2486,33;2;3443,389785
1407231;5;4;1;;;;500;1998;2;100000;16;6;2;65;1;1;3;3;1;1;2;;4;5;3;2;2;3;3;3;1;2;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;3;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;;0;0;0;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;49041,71;3,6;2754,17;7;5448,046356
1407235;4;4;2;750;2;;;;;;1;6;3;115;1;1;3;3;3;3;;;3;3;3;2;2;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;35122,54;1,5;3191;2;3264,489287
1407236;3;4;4;0;;;600;;;150000;19;6;3;75;1;1;1;3;3;3;;;3;3;3;3;3;3;2;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;5;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;48477,28;3,3;2921,72;6;4499,148121
1407237;4;2;4;0;;;350;;;50000;33;3;2;90;1;3;3;3;1;2;1;;4;5;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;16610,08;1,5;1164,5;2;1379,573676
1407238;3;2;4;0;;;300;;;50000;14;5;3;90;3;3;3;3;1;2;1;;4;5;3;3;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;4;1;1;1;0;1;1;0;1;0;1;0;0;1;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;17879,38;2,8;1779,62;5;1149,972687
1407239;1;1;2;350;2;;;;;;8;6;3;75;3;3;3;3;1;2;1;;4;5;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;2;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;31051,15;2;5710,39;3;1328,117225
1407240;1;1;2;225;2;;;;;;2;6;2;40;3;3;3;3;4;4;;;4;5;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;26537,83;2;1601,7;3;991,9218683
1407241;2;4;4;0;;;300;;;50000;15;5;3;100;3;3;3;3;4;4;;;4;5;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;3;1;1;1;0;1;1;0;1;1;1;0;0;1;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;41355,71;2,1;2093,93;4;961,1967497
1407242;1;2;2;400;2;;;;;;3;5;3;90;3;3;3;3;1;1;2;;4;5;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;37278;2;2616,37;3;1223,053446
1407243;1;1;4;0;;;500;;;100000;8;5;4;100;1;1;3;3;4;4;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;1;1;1;1;1;0;1;0;1;0;0;1;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;41485,55;1,8;1860,26;3;1297,389666
1407244;6;4;1;;;;400;1990;2;150000;20;5;3;90;1;1;3;3;1;2;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;13523,4;1;1387,14;1;2782,70768
1407246;6;3;2;450;2;;;;;;16;4;4;100;2;3;3;3;1;1;2;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;13708,2;1;1539,75;1;3385,239739
1407247;4;3;2;400;2;;;;;;1;4;3;80;1;1;3;3;1;2;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;22639,3;1,5;1563,37;2;2500,022045
1407248;2;4;4;0;;;500;;;150000;10;5;3;85;1;1;3;3;4;4;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;22200,6;2,1;1422,7;4;1600,991231
1407249;2;2;2;330;2;;;;;;18;3;2;55;2;6;6;3;1;1;2;;4;5;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;17374,11;2,3;2106,27;4;1239,273903
1407250;6;1;1;;;;500;1980;2;60000;30;4;1;40;;1;3;3;1;1;2;;4;5;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;;;0;0;0;1;4;1;350;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;22024,06;1;996,51;1;2743,530832
1407251;2;4;4;0;;;500;;;100000;18;6;3;72;3;3;3;3;1;1;2;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;3;1;1;1;0;1;1;0;0;0;1;0;0;1;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;36058,34;2,3;6971,69;4;1224,785957
1407253;1;4;1;;;;500;2000;2;120000;13;3;3;100;1;1;3;3;4;4;;;4;7;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;1;2;0;1;1;0;1;0;1;0;0;2;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;1;6;0;;0;;;;0;;;;0;;;;0;;;;32093,35;1,8;2400,85;3;1499,819869
1407254;2;4;4;0;;;500;;;90000;13;4;3;90;1;3;3;3;1;1;2;;4;5;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;0;1;0;1;1;0;1;0;1;0;0;1;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;40109,53;2,1;1797,57;4;1524,981429
1407255;1;3;1;;;;500;1999;2;120000;15;6;4;167;4;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;43290,46;1,8;3340,62;3;1640,877188
1407256;6;4;1;;;;500;1998;2;150000;16;6;3;80;2;3;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;;;0;0;0;1;1;0;;1;3;0;;0;;;;1;15;1;33;0;;;;0;;;;0;;;;0;;;;0;;;;14962,26;1;1205,62;1;3520,532796
1407258;6;4;1;;;;500;1999;2;100000;15;6;4;120;1;1;3;3;1;4;;;4;5;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;3;2;900;0;;;;1;4;0;;0;;;;0;;;;0;;;;0;;;;0;;;;17485,81;1;1280,72;1;3135,177543
1407261;1;4;1;;;;600;2010;1;150000;4;8;3;117;1;1;3;3;3;3;;;3;3;2;2;2;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;50630,07;1,8;2419,48;3;1449,875827
1407263;1;4;1;;;;600;2013;2;230000;1;8;4;130;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;0;2;0;1;1;0;1;0;1;0;0;1;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;1;1;0;;0;;;;35676,71;1,8;5053,98;3;1560,377863
1407264;4;4;4;0;;;500;;;250000;1;7;4;160;1;1;1;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;1;1;0;0;1;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;47477,69;1,5;3863,21;2;2034,716136
1407265;5;3;2;450;2;;;;;;1;4;4;130;3;3;3;3;1;1;2;;4;5;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;4;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;43949,32;3;3169,7;5;1096,526653
1407266;2;4;4;0;;;350;;;120000;8;7;4;130;1;1;3;3;1;1;2;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;;;1;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;28812,45;2,3;2612,7;4;1214,266073
1407267;1;2;1;;;;500;2013;1;150000;1;7;3;86;3;3;3;3;1;1;2;;4;5;2;2;2;2;2;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;3;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;;0;1;0;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;35939,96;2;1833,3;3;864,7302552
1407268;2;2;1;;;;500;1998;2;140000;14;6;2;64;3;3;3;3;1;1;;;4;5;2;2;2;2;2;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;1;0;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;25678,54;2,5;3214,89;4;866,5374357
1407269;3;1;1;;;;500;1993;2;100000;21;5;3;90;6;3;3;3;1;1;;;4;5;2;2;2;2;2;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;5;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;1;0;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;29387,02;4,4;3227,4;9;1280,017698
1407271;2;1;2;400;2;;;;;;0;7;3;90;1;3;3;3;1;1;2;;4;5;2;2;2;2;2;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;3;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;37092,1;2,3;2747,38;4;651,0752063
1407272;6;2;4;0;;;600;;;120000;15;6;3;80;3;3;3;3;1;1;2;;4;5;2;2;2;2;2;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;2;1;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;35218,73;1,3;3187,57;2;928,7008089
1407273;4;4;1;;;;500;1998;2;150000;16;6;4;135;1;1;3;3;3;3;;;3;7;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;2;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;;0;0;0;0;;;;1;4;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;49689,7;1,5;2967,68;2;1814,707894
1407274;1;4;2;600;2;;;;;;5;4;4;156;5;2;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;3;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;1;460;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;39504,54;2;2648,99;3;1363,682517
1407275;1;4;4;0;;;500;;;100000;5;7;4;110;1;1;3;3;1;1;2;;4;5;4;4;4;4;4;4;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;35026,08;1,8;2733,25;3;1672,456362
1407278;1;4;4;0;;;400;;;130000;4;6;4;120;3;3;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;;;1;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;20325,58;1,8;1602,19;3;1665,084768
1407279;1;1;2;450;2;;;;;;10;6;3;90;3;3;3;3;1;1;2;;4;5;3;2;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;3;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;29015,69;2;3448,75;3;1416,894173
1407280;6;1;2;200;2;;;;;;10;3;3;65;3;3;3;3;1;1;2;;4;5;3;2;3;3;3;3;2;;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;8359,93;1;557,1;1;2621,65498
1407281;6;1;1;;;;350;1998;2;100000;16;4;2;60;1;6;3;3;1;1;;;4;5;3;2;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;0;0;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;14138,45;1;756,92;1;3324,130636
1407282;2;1;4;0;;;500;;;150000;15;6;4;120;3;3;3;3;1;1;2;;4;5;3;2;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;3;1;1;1;0;1;1;0;1;0;1;0;0;1;0;0;;;1;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;30404,75;2,3;3382,82;4;1464,465772
1407283;5;1;1;;;;400;2004;2;100000;10;6;3;80;3;3;3;3;1;1;2;;4;5;3;2;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;;;0;0;0;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;25001,94;2,5;2748,08;4;1424,055913
1407284;2;1;2;325;2;;;;;;5;4;3;90;3;3;3;3;1;1;2;;4;5;3;2;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;3;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;17862,2;2,3;2261,7;4;1090,579136
1407286;5;1;1;;;;350;2011;1;125000;3;8;5;155;1;1;3;3;1;2;;;4;7;2;2;2;3;2;2;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;2;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;1;1;0;;1;3;3;925;0;;;;0;;;;1;3;0;;0;;;;1;800;0;;1;1;1;150;0;;;;58704,63;2,6;4187,23;5;1108,855426
1407287;4;1;4;0;;;275;;;100000;25;5;3;85;3;1;3;3;1;1;;;4;7;2;2;2;3;2;2;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;;;0;0;0;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;21442,6;1,5;1508,66;2;1658,860293
1407288;6;1;1;;;;300;1979;2;50000;35;4;3;75;2;2;3;3;1;1;2;;4;5;3;2;2;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;19219,04;1,3;1015,87;2;997,3064414
1407289;5;1;1;;;;350;1974;2;75000;40;1;4;90;1;1;3;3;1;1;2;;4;5;3;2;2;3;3;3;1;3;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;;0;1;0;1;2;0;;0;;;;0;;;;0;;;;1;3;0;;0;;;;0;;;;0;;;;0;;;;31055,61;2,6;3037,52;5;1440,777091
1407290;6;1;1;;;;250;1990;1;100000;24;5;3;80;1;1;3;3;1;2;;;4;5;1;1;1;1;1;1;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;2;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;15742,4;1,5;1877,09;2;1064,293518
1407291;6;2;1;;;;350;1958;2;100000;56;2;3;70;7;2;7;3;1;4;;;4;5;4;4;4;4;4;4;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;1;1000;0;;1;1;0;;0;;;;14024,21;1;798,27;1;3174,98932
1407292;1;1;1;;;;450;2007;1;100000;7;8;3;105;1;1;3;3;3;2;;;4;4;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;2;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;;0;0;0;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;1;1;1;250;0;;;;60081,18;1,8;4876,02;3;1123,603249
1407293;2;1;1;;;;300;1981;2;50000;33;5;3;70;1;1;1;3;4;4;;;4;5;4;4;4;4;4;4;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;3;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;;;0;0;0;1;3;1;300;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;43234,35;2,5;1850,62;4;3112,496891
1407294;1;2;4;0;;;300;;;60000;30;2;3;65;3;3;3;3;1;4;;;4;5;4;4;4;4;4;4;2;;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;15942,57;2;2409,89;3;1196,12143
1407295;5;2;1;;;;350;1996;2;50000;16;4;2;45;3;3;3;3;1;1;2;;4;5;4;4;4;4;4;4;2;;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;2;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;29583,02;3,1;1628,07;6;2041,06994
1407296;3;1;4;0;;;300;;;50000;17;3;3;90;2;2;3;3;1;2;1;;4;5;4;4;4;4;4;4;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;3;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;45295,78;2,6;2686,33;5;1735,414738
